id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,neighborhood,city
2767600920,20141027T000000,465000.0,2,1.0,730,2600,1.0,0,0,4,6,730,0,1918,0,98107,47.6751,-122.379,1480,3900,Whittier Heights,Seattle
5101400561,20141015T000000,250000.0,2,1.0,890,6380,1.0,0,0,3,6,890,0,1951,0,98115,47.691,-122.303,990,6380,Wedgwood,Seattle
5652600605,20140807T000000,630000.0,5,2.0,2330,6783,1.0,0,0,3,7,1310,1020,1956,0,98115,47.6955,-122.295,1930,6783,Wedgwood,Seattle
3426049153,20141110T000000,438200.0,2,2.0,1600,5643,1.0,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746,Wedgwood,Seattle
3052700460,20140630T000000,544000.0,3,2.5,1460,1613,2.0,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.375,1460,1403,Whittier Heights,Seattle
1513800080,20140825T000000,598000.0,4,2.5,2030,9825,1.0,0,0,3,8,1330,700,1985,0,98115,47.6892,-122.3,2180,7500,Wedgwood,Seattle
3298700305,20141229T000000,271000.0,2,1.0,710,4240,1.0,0,0,4,6,710,0,1942,0,98106,47.5226,-122.351,850,5200,Highland Park,Seattle
2114700500,20150418T000000,90000.0,1,1.0,560,4120,1.0,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4120,Highland Park,Seattle
7972601100,20140923T000000,355000.0,3,1.75,1960,7705,1.0,0,0,4,7,980,980,1950,0,98106,47.53,-122.347,1380,4349,Highland Park,Seattle
2113700005,20150417T000000,283000.0,3,1.75,1830,7600,2.0,0,0,3,7,1490,340,1947,0,98106,47.5317,-122.351,1300,4000,Highland Park,Seattle
2877102330,20140516T000000,772000.0,4,2.5,2110,3750,2.0,0,0,3,8,2110,0,2000,0,98117,47.6789,-122.363,1700,5000,Whittier Heights,Seattle
446000010,20141119T000000,508500.0,4,1.5,1800,6750,1.5,0,0,4,7,1800,0,1950,0,98115,47.6868,-122.285,1420,5900,Wedgwood,Seattle
7588700007,20141124T000000,457000.0,3,1.0,1170,3348,1.5,0,0,4,7,1170,0,1924,0,98117,47.687,-122.378,1590,4219,Whittier Heights,Seattle
461001435,20140610T000000,566000.0,4,1.75,2440,5000,1.0,0,0,3,8,1340,1100,1954,0,98117,47.6823,-122.371,2170,5000,Whittier Heights,Seattle
7518503220,20141028T000000,520000.0,2,1.5,1840,3825,1.0,0,0,3,8,1040,800,1928,0,98117,47.6808,-122.38,1290,5100,Whittier Heights,Seattle
5652601330,20140604T000000,489000.0,3,1.5,1020,9072,1.0,0,0,3,7,920,100,1930,0,98115,47.695,-122.301,1620,7930,Wedgwood,Seattle
2215500080,20140528T000000,580000.0,5,2.0,1940,6000,1.0,0,0,5,7,970,970,1945,0,98115,47.6875,-122.287,1700,6000,Wedgwood,Seattle
2922703260,20140716T000000,469000.0,3,1.75,1680,2400,1.5,0,0,3,7,1170,510,1929,0,98117,47.6849,-122.367,1080,4560,Whittier Heights,Seattle
2112700185,20150325T000000,435000.0,3,2.5,3110,6000,1.0,0,2,3,8,1560,1550,1967,0,98106,47.5331,-122.353,2060,6000,Highland Park,Seattle
4305700086,20150410T000000,450500.0,2,1.0,1330,3698,1.0,0,0,3,7,1330,0,1952,0,98117,47.6866,-122.372,1900,5000,Whittier Heights,Seattle
7518501025,20150327T000000,580000.0,3,1.75,1970,5100,1.0,0,0,3,7,1130,840,1908,1965,98117,47.6831,-122.379,1250,4080,Whittier Heights,Seattle
2922703235,20141119T000000,290000.0,1,1.0,550,5700,1.0,0,0,2,6,550,0,1916,0,98117,47.6846,-122.366,1100,4560,Whittier Heights,Seattle
6392003810,20140523T000000,530000.0,4,1.75,1814,5000,1.0,0,0,4,7,944,870,1951,0,98115,47.684,-122.281,1290,5000,Wedgwood,Seattle
2919200440,20150407T000000,715000.0,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840,Whittier Heights,Seattle
8815400020,20140724T000000,601000.0,4,1.75,1950,4200,1.0,0,0,5,7,1040,910,1951,0,98115,47.6755,-122.285,1450,5000,Wedgwood,Seattle
7518502210,20140530T000000,645500.0,2,1.0,1890,5202,1.5,0,0,4,7,1890,0,1909,0,98117,47.6786,-122.379,1670,5100,Whittier Heights,Seattle
6392002635,20140612T000000,594000.0,4,1.75,1870,5200,2.0,0,0,4,7,1200,670,1937,0,98115,47.6843,-122.283,1790,5000,Wedgwood,Seattle
2114700460,20140818T000000,249000.0,3,1.5,1070,5150,1.0,0,0,4,6,1070,0,1940,0,98106,47.5335,-122.349,1020,4800,Highland Park,Seattle
6392001810,20140904T000000,507000.0,3,1.0,1180,6000,1.0,0,0,3,7,1180,0,1950,0,98115,47.6853,-122.286,1680,6000,Wedgwood,Seattle
5075400150,20140523T000000,585000.0,3,2.0,1670,4572,1.5,0,0,3,8,1670,0,1931,0,98117,47.6854,-122.373,1480,4890,Whittier Heights,Seattle
7750500120,20141118T000000,300000.0,3,1.0,950,4760,1.5,0,0,3,6,950,0,1929,0,98106,47.5236,-122.348,1080,4760,Highland Park,Seattle
2922701175,20140919T000000,535000.0,2,1.5,1940,5700,1.0,0,0,3,7,970,970,1937,0,98117,47.6881,-122.367,1250,5700,Whittier Heights,Seattle
5210200081,20141110T000000,523000.0,3,1.0,1440,8681,1.5,0,0,3,7,1440,0,1937,0,98115,47.6976,-122.283,1700,7770,Wedgwood,Seattle
439000230,20150429T000000,805000.0,4,2.25,2440,9889,1.0,0,0,3,7,1540,900,1952,0,98115,47.6932,-122.3,1710,6284,Wedgwood,Seattle
3188100065,20140527T000000,405000.0,2,1.0,910,6490,1.0,0,0,3,7,910,0,1942,0,98115,47.6892,-122.306,1040,6490,Wedgwood,Seattle
5100400315,20140523T000000,379000.0,2,1.0,800,6380,1.0,0,2,3,7,800,0,1940,0,98115,47.691,-122.309,920,5940,Wedgwood,Seattle
4240400155,20140812T000000,600000.0,3,1.0,1440,4300,1.5,0,0,3,8,1440,0,1929,0,98117,47.6847,-122.372,1640,4500,Whittier Heights,Seattle
7589200153,20140609T000000,559000.0,3,1.5,2070,5386,1.0,0,0,4,7,1140,930,1948,0,98117,47.6896,-122.374,1770,5386,Whittier Heights,Seattle
9485700150,20150304T000000,275000.0,2,1.0,920,7688,1.0,0,0,3,6,920,0,1955,0,98106,47.5281,-122.362,1040,7440,Highland Park,Seattle
6392002550,20141022T000000,970000.0,3,2.25,3400,10000,2.0,0,0,3,10,3400,0,1983,0,98115,47.6846,-122.284,1860,5100,Wedgwood,Seattle
9376301591,20150414T000000,580000.0,3,1.75,1570,2600,1.5,0,0,4,8,1570,0,1931,0,98117,47.6867,-122.37,1490,4000,Whittier Heights,Seattle
7589200165,20150107T000000,515000.0,3,2.5,1820,5280,1.0,0,0,4,7,910,910,1949,0,98117,47.6892,-122.375,1600,4820,Whittier Heights,Seattle
7831800495,20141002T000000,346500.0,4,2.5,2150,5100,1.5,0,0,3,7,1290,860,1991,0,98106,47.5338,-122.36,1920,5100,Highland Park,Seattle
5075400035,20140627T000000,280000.0,1,1.0,690,1950,1.0,0,0,3,6,690,0,1928,0,98117,47.6849,-122.374,1650,4864,Whittier Heights,Seattle
3052700921,20150211T000000,900000.0,6,3.0,2620,4350,1.0,0,0,3,7,1760,860,1957,0,98117,47.678,-122.373,1760,4300,Whittier Heights,Seattle
546000245,20140716T000000,549900.0,3,1.5,1380,3031,1.5,0,0,4,7,1380,0,1929,0,98117,47.6889,-122.38,1440,4005,Whittier Heights,Seattle
5210200184,20140606T000000,452000.0,2,1.75,1740,5400,1.0,0,0,4,7,990,750,1946,0,98115,47.6971,-122.282,1980,5400,Wedgwood,Seattle
7831800110,20150115T000000,215000.0,3,1.0,1210,7175,1.0,0,0,3,7,1210,0,1918,0,98106,47.5339,-122.356,1640,5850,Highland Park,Seattle
441000115,20141209T000000,470000.0,2,1.0,900,5512,1.0,0,0,3,7,900,0,1947,0,98115,47.6877,-122.289,1270,5512,Wedgwood,Seattle
4302200625,20140924T000000,335000.0,3,1.75,1790,5120,1.0,0,0,4,6,940,850,1949,0,98106,47.5277,-122.355,1160,5120,Highland Park,Seattle
7519001321,20150210T000000,545000.0,4,2.0,1700,2350,1.0,0,0,3,6,850,850,1926,2014,98117,47.6865,-122.366,1600,4160,Whittier Heights,Seattle
8641500252,20150227T000000,403000.0,3,2.5,1502,1400,3.0,0,0,3,7,1502,0,2005,0,98115,47.6951,-122.305,1377,1466,Wedgwood,Seattle
3438502731,20150401T000000,323000.0,3,1.5,1720,7110,1.0,0,0,3,8,1720,0,1955,0,98106,47.5417,-122.355,1730,6840,Highland Park,Seattle
2215500230,20140825T000000,615750.0,4,2.0,2140,6360,2.0,0,0,3,7,1840,300,1945,0,98115,47.687,-122.286,1690,6360,Wedgwood,Seattle
5652600556,20141028T000000,397380.0,2,1.0,1030,5072,1.0,0,0,3,6,1030,0,1924,1958,98115,47.6962,-122.294,1220,6781,Wedgwood,Seattle
2112701165,20150408T000000,285000.0,4,1.0,1430,3600,1.0,0,0,3,6,980,450,1947,0,98106,47.5343,-122.355,1170,4000,Highland Park,Seattle
2922701085,20150327T000000,543000.0,2,1.0,1070,4700,1.0,0,0,5,7,1070,0,1910,0,98117,47.6887,-122.368,1370,4700,Whittier Heights,Seattle
2114700384,20150427T000000,280000.0,3,2.5,1020,2217,2.0,0,0,3,7,720,300,2004,0,98106,47.5343,-122.348,1060,1524,Highland Park,Seattle
5652601140,20141014T000000,640000.0,4,2.75,3150,7379,1.5,0,0,4,7,2430,720,1915,0,98115,47.6968,-122.3,1990,7379,Wedgwood,Seattle
7972602490,20141212T000000,220000.0,5,2.5,1760,10200,1.5,0,0,3,6,1760,0,1925,0,98106,47.5271,-122.351,1370,7620,Highland Park,Seattle
7977200945,20150310T000000,425000.0,3,1.0,1000,5100,1.0,0,0,3,7,860,140,1946,0,98115,47.6857,-122.293,1000,5100,Wedgwood,Seattle
2114700615,20140708T000000,148000.0,2,1.0,630,4200,1.0,0,0,3,6,630,0,1930,0,98106,47.5329,-122.348,970,4200,Highland Park,Seattle
7899800586,20150409T000000,372000.0,4,1.0,2300,7680,1.0,0,0,3,7,1270,1030,1959,0,98106,47.524,-122.359,1840,5120,Highland Park,Seattle
7977201709,20150323T000000,475000.0,3,1.75,1680,3420,1.0,0,0,3,7,960,720,1992,0,98115,47.6855,-122.291,1680,4080,Wedgwood,Seattle
2114700090,20150301T000000,151000.0,2,0.75,720,5040,1.0,0,0,3,4,720,0,1949,0,98106,47.5323,-122.347,1290,4120,Highland Park,Seattle
3052700245,20150325T000000,750000.0,4,2.0,2640,5000,2.0,0,0,3,7,2040,600,1949,0,98117,47.678,-122.375,1330,5000,Whittier Heights,Seattle
2922700865,20150326T000000,771000.0,4,2.0,2220,3760,1.5,0,0,4,7,1370,850,1929,0,98117,47.6876,-122.368,1620,3760,Whittier Heights,Seattle
442000175,20150331T000000,515000.0,2,1.0,1150,5664,1.0,0,0,3,7,870,280,1948,0,98115,47.6894,-122.284,1380,5664,Wedgwood,Seattle
9376301800,20150324T000000,724950.0,4,1.75,1960,4340,1.0,0,0,5,8,980,980,1912,0,98117,47.6847,-122.37,1630,4360,Whittier Heights,Seattle
6392000625,20140712T000000,451000.0,2,1.0,900,6000,1.0,0,0,3,7,900,0,1944,2004,98115,47.6855,-122.289,1460,4800,Wedgwood,Seattle
2114700368,20141118T000000,299000.0,2,2.5,1400,1262,2.0,0,0,3,8,1160,240,2008,0,98106,47.5342,-122.349,1060,1524,Highland Park,Seattle
7899800791,20141023T000000,230000.0,3,2.0,1160,1174,2.0,0,0,3,7,790,370,2007,0,98106,47.5225,-122.357,1160,994,Highland Park,Seattle
5363200100,20141020T000000,897000.0,4,2.5,2820,6120,2.0,0,0,3,9,2820,0,2014,0,98115,47.6911,-122.293,1510,6120,Wedgwood,Seattle
3052700464,20141024T000000,475000.0,3,2.25,1380,1621,2.0,0,0,3,8,1140,240,2007,0,98117,47.678,-122.375,1460,1403,Whittier Heights,Seattle
7899800851,20150423T000000,300500.0,2,1.5,1190,801,3.0,0,0,3,8,1190,0,2010,0,98106,47.5212,-122.358,1190,810,Highland Park,Seattle
2919700735,20150427T000000,870000.0,4,3.5,2780,3100,2.0,0,0,3,8,2120,660,2014,0,98117,47.6886,-122.364,1740,3600,Whittier Heights,Seattle
3052700472,20140813T000000,499000.0,3,2.5,1460,1614,2.0,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402,Whittier Heights,Seattle
7519001068,20140527T000000,460000.0,3,3.5,1600,1431,2.0,0,0,3,8,1240,360,2006,0,98117,47.6865,-122.363,1500,4120,Whittier Heights,Seattle
461003835,20141218T000000,825000.0,3,3.5,2670,3000,2.0,0,0,3,9,1870,800,2014,0,98117,47.6813,-122.372,1750,5000,Whittier Heights,Seattle
6844700575,20141010T000000,799000.0,3,2.0,2550,4794,2.0,0,0,3,9,2550,0,2007,0,98115,47.6955,-122.29,1630,5100,Wedgwood,Seattle
2028700570,20141125T000000,560000.0,3,3.25,1530,1786,2.0,0,0,3,8,1200,330,2007,0,98117,47.6783,-122.366,1390,2900,Whittier Heights,Seattle
7589700055,20140611T000000,545000.0,2,1.25,1240,2150,2.0,0,0,3,8,1240,0,2014,0,98117,47.6884,-122.374,1340,5289,Whittier Heights,Seattle
2114700374,20150413T000000,357500.0,3,3.0,1730,1442,2.0,0,0,3,8,1440,290,2008,0,98106,47.5344,-122.348,1370,1524,Highland Park,Seattle
3052700385,20150414T000000,765000.0,4,2.25,2030,2222,2.0,0,0,3,9,1610,420,2015,0,98117,47.679,-122.375,1420,2222,Whittier Heights,Seattle
880000211,20140821T000000,255000.0,3,1.75,1260,1133,2.0,0,0,3,7,810,450,2011,0,98106,47.5261,-122.361,1260,1172,Highland Park,Seattle
3052700419,20140616T000000,468500.0,3,2.5,1350,1186,2.0,0,0,3,8,1120,230,2007,0,98117,47.6786,-122.375,1500,1605,Whittier Heights,Seattle
3052700213,20140829T000000,461100.0,2,2.25,1210,1267,2.0,0,0,3,8,1120,90,2010,0,98117,47.6783,-122.376,1360,1349,Whittier Heights,Seattle
3624039183,20140609T000000,315000.0,3,2.5,1480,1590,2.0,0,0,3,8,1150,330,2010,0,98106,47.5302,-122.362,1480,5761,Highland Park,Seattle
880000205,20140729T000000,249000.0,3,2.0,1260,1125,2.0,0,0,3,7,810,450,2011,0,98106,47.5262,-122.361,1260,1172,Highland Park,Seattle
3052700432,20141112T000000,490000.0,3,2.25,1500,1290,2.0,0,0,3,8,1220,280,2006,0,98117,47.6785,-122.375,1460,1375,Whittier Heights,Seattle
